AuftragID;Anlagedatum;Gestartetam;Wunschtermin;Priorität;Beendetam;BusinessUnitID;VeranlasendeAbteilungID;AuftragsgrundID;Wertigkeit;Dringlichkeit;MarktsegmentID;WiederholauftragJa/Nein;UrsprungfürWiederholung;AusführendeAbteilungID;KundeID;AnzahlSchichten;InBearbeitungab;Eingeplantam;WarteaufRückmeldungab;WarteaufMaterialab;WarteaufVorlageab;VerwendungID;Bearbeitungszeit;Termintreue
62656;20.09.2023;21.09.2023;12.10.2023;6;26.09.2023;2;343;15;8;8;23;0;none;344;10.05.1990;2;21.09.2023;20.09.2023;none;none;none;2;6;nein
62722;21.09.2023;21.09.2023;13.10.2023;6;27.09.2023;2;343;15;8;8;23;0;none;344;10.05.1990;2;21.09.2023;21.09.2023;none;none;none;1;6;nein
62725;21.09.2023;21.09.2023;13.10.2023;6;27.09.2023;2;343;15;8;8;23;0;none;344;10.05.1990;2;21.09.2023;21.09.2023;none;none;none;1;6;nein
62727;21.09.2023;21.09.2023;13.10.2023;6;27.09.2023;2;343;15;8;8;23;0;none;344;10.05.1990;2;21.09.2023;21.09.2023;none;none;none;1;6;nein
62884;25.09.2023;26.09.2023;17.10.2023;6;28.09.2023;2;343;15;8;8;23;1;62682;344;18.12.2299;2;26.09.2023;25.09.2023;none;none;none;1;3;nein
62682;20.09.2023;22.09.2023;12.10.2023;6;28.09.2023;2;343;15;8;8;23;0;none;344;18.12.2299;2;22.09.2023;22.09.2023;none;none;none;1;8;nein
62885;25.09.2023;26.09.2023;17.10.2023;6;28.09.2023;2;343;15;8;8;23;1;62682;344;18.12.2299;2;26.09.2023;25.09.2023;none;none;none;1;3;nein
62690;20.09.2023;22.09.2023;12.10.2023;6;28.09.2023;2;343;15;8;8;23;0;none;344;18.12.2299;2;22.09.2023;22.09.2023;none;none;none;1;8;nein
62886;25.09.2023;26.09.2023;17.10.2023;6;28.09.2023;2;343;15;8;8;23;1;62690;344;18.12.2299;2;26.09.2023;25.09.2023;none;none;none;1;3;nein
62887;25.09.2023;26.09.2023;17.10.2023;6;28.09.2023;2;343;15;8;8;23;1;62690;344;18.12.2299;2;26.09.2023;25.09.2023;none;none;none;1;3;nein
63134;29.09.2023;09.10.2023;24.10.2023;2;11.10.2023;2;343;15;4;4;23;0;none;344;25.09.2338;2;09.10.2023;09.10.2023;none;none;none;1;12;nein
63074;28.09.2023;17.10.2023;16.10.2023;2;17.10.2023;2;343;15;4;4;23;0;none;345;03.02.1959;1;17.10.2023;04.10.2023;none;none;none;2;19;ja
63079;28.09.2023;17.10.2023;16.10.2023;2;17.10.2023;2;343;15;4;4;23;0;none;345;03.02.1959;1;17.10.2023;04.10.2023;none;none;none;2;19;ja
63081;28.09.2023;17.10.2023;16.10.2023;2;17.10.2023;2;343;15;4;4;23;0;none;345;03.02.1959;1;17.10.2023;04.10.2023;none;none;none;2;19;ja
63082;28.09.2023;17.10.2023;16.10.2023;2;17.10.2023;2;343;15;4;4;23;0;none;345;03.02.1959;1;17.10.2023;04.10.2023;none;none;none;2;19;ja
63599;12.10.2023;23.10.2023;06.11.2023;2;26.10.2023;2;343;15;4;4;23;0;none;344;17.07.1988;2;23.10.2023;13.10.2023;none;none;none;1;14;nein
63598;12.10.2023;25.10.2023;06.11.2023;2;26.10.2023;2;343;15;4;4;23;0;none;344;17.07.1988;1;25.10.2023;25.10.2023;none;24.10.2023;none;1;14;nein
63971;19.10.2023;01.11.2023;13.11.2023;6;03.11.2023;2;1764;15;8;8;23;0;none;344;20.11.2310;2;01.11.2023;01.11.2023;none;none;none;1;15;nein
63963;19.10.2023;01.11.2023;13.11.2023;6;08.11.2023;2;1764;15;8;8;23;0;none;344;20.11.2310;2;01.11.2023;01.11.2023;none;none;none;1;20;nein
63973;19.10.2023;01.11.2023;13.11.2023;6;08.11.2023;2;1764;15;8;8;23;0;none;344;20.11.2310;2;01.11.2023;01.11.2023;none;none;none;1;20;nein
63996;19.10.2023;01.11.2023;13.11.2023;3;08.11.2023;2;1764;15;8;4;23;0;none;344;20.11.2310;2;01.11.2023;01.11.2023;none;none;none;1;20;nein
63974;19.10.2023;06.11.2023;13.11.2023;6;13.11.2023;2;1764;15;8;8;23;0;none;344;20.11.2310;2;06.11.2023;02.11.2023;none;none;none;1;25;ja
63977;19.10.2023;06.11.2023;13.11.2023;6;13.11.2023;2;1764;15;8;8;23;0;none;344;20.11.2310;2;06.11.2023;02.11.2023;none;none;none;1;25;ja
63981;19.10.2023;06.11.2023;13.11.2023;6;13.11.2023;2;1764;15;8;8;23;0;none;344;20.11.2310;2;06.11.2023;02.11.2023;none;none;none;1;25;ja
63997;19.10.2023;06.11.2023;13.11.2023;3;13.11.2023;2;1764;15;8;4;23;0;none;344;20.11.2310;2;06.11.2023;02.11.2023;none;none;none;1;25;ja
63989;19.10.2023;06.11.2023;13.11.2023;3;13.11.2023;2;1764;15;8;4;23;0;none;344;20.11.2310;2;06.11.2023;02.11.2023;none;none;none;1;25;ja
63982;19.10.2023;06.11.2023;13.11.2023;6;13.11.2023;2;1764;15;8;8;23;0;none;344;20.11.2310;2;06.11.2023;02.11.2023;none;none;none;1;25;ja
65094;15.11.2023;15.11.2023;07.12.2023;2;16.11.2023;2;343;15;4;4;23;0;none;344;30.07.1949;2;15.11.2023;15.11.2023;none;none;none;1;1;nein
65065;14.11.2023;15.11.2023;06.12.2023;2;20.11.2023;2;343;15;4;4;23;0;none;344;30.07.1949;1;15.11.2023;15.11.2023;none;none;none;1;6;nein
65198;16.11.2023;21.11.2023;08.12.2023;4;23.11.2023;2;343;15;4;8;23;0;none;344;none;1;21.11.2023;17.11.2023;none;none;none;2;7;nein
65658;24.11.2023;27.11.2023;18.12.2023;6;30.11.2023;2;343;15;8;8;23;1;65654;344;none;2;27.11.2023;24.11.2023;none;none;none;1;6;nein
65654;24.11.2023;27.11.2023;18.12.2023;6;30.11.2023;2;343;15;8;8;23;0;none;344;none;2;27.11.2023;24.11.2023;none;none;none;1;6;nein
65205;16.11.2023;04.12.2023;05.12.2023;3;05.12.2023;2;343;15;8;4;23;0;none;345;07.05.2117;2;04.12.2023;30.11.2023;none;none;none;1;19;ja
65322;20.11.2023;04.12.2023;05.12.2023;3;05.12.2023;2;343;15;8;4;23;0;none;345;07.05.2117;02.01.1900;04.12.2023;30.11.2023;21.11.2023;none;none;1;15;ja
65324;20.11.2023;04.12.2023;05.12.2023;3;05.12.2023;2;343;15;8;4;23;0;none;345;07.05.2117;2;04.12.2023;30.11.2023;none;none;none;1;15;ja
66257;06.12.2023;07.12.2023;21.12.2023;6;07.12.2023;2;343;15;8;8;23;0;none;345;07.09.1982;1;07.12.2023;07.12.2023;none;none;none;1;1;nein
66356;07.12.2023;08.12.2023;22.12.2023;2;08.12.2023;2;345;15;4;4;23;1;65205;345;07.05.2117;2;08.12.2023;08.12.2023;none;none;none;1;1;nein
66357;07.12.2023;08.12.2023;22.12.2023;3;08.12.2023;2;345;15;8;4;23;1;65322;345;07.05.2117;2;08.12.2023;08.12.2023;none;none;none;1;1;nein
66358;07.12.2023;08.12.2023;22.12.2023;3;08.12.2023;2;345;15;8;4;23;1;65324;345;07.05.2117;2;08.12.2023;08.12.2023;none;none;none;1;1;nein
65579;23.11.2023;08.12.2023;15.12.2023;6;11.12.2023;2;343;15;8;8;23;0;none;344;06.09.2344;2;08.12.2023;08.12.2023;none;none;none;1;18;nein
65915;30.11.2023;04.12.2023;22.12.2023;2;13.12.2023;2;1764;15;4;4;23;0;none;344;20.03.1961;2;04.12.2023;01.12.2023;none;none;none;1;13;nein
65916;30.11.2023;04.12.2023;22.12.2023;2;13.12.2023;2;1764;15;4;4;23;0;none;344;20.03.1961;2;04.12.2023;01.12.2023;none;none;none;1;13;nein
65913;30.11.2023;04.12.2023;22.12.2023;2;14.12.2023;2;1764;15;4;4;23;0;none;344;20.03.1961;2;04.12.2023;01.12.2023;none;none;none;1;14;nein
66067;04.12.2023;04.12.2023;28.12.2023;2;14.12.2023;2;1764;15;4;4;23;0;none;344;20.03.1961;2;04.12.2023;04.12.2023;none;none;none;1;10;nein
66065;04.12.2023;04.12.2023;28.12.2023;2;14.12.2023;2;1764;15;4;4;23;0;none;344;20.03.1961;2;04.12.2023;04.12.2023;none;none;none;1;10;nein
66253;06.12.2023;11.12.2023;02.01.2024;2;14.12.2023;2;343;15;4;4;23;0;none;344;25.03.2349;2;11.12.2023;07.12.2023;none;none;none;1;8;nein
66255;06.12.2023;12.12.2023;02.01.2024;2;14.12.2023;2;343;15;4;4;23;0;none;344;25.03.2349;1;12.12.2023;07.12.2023;none;none;none;1;8;nein
65920;30.11.2023;04.12.2023;22.12.2023;2;14.12.2023;2;1764;15;4;4;23;0;none;344;20.03.1961;2;04.12.2023;01.12.2023;none;none;none;1;14;nein
65917;30.11.2023;04.12.2023;22.12.2023;2;14.12.2023;2;1764;15;4;4;23;0;none;344;20.03.1961;2;04.12.2023;01.12.2023;none;none;none;1;14;nein
66252;06.12.2023;11.12.2023;02.01.2024;2;14.12.2023;2;343;15;4;4;23;0;none;344;25.03.2349;2;11.12.2023;07.12.2023;none;none;none;1;8;nein
65910;30.11.2023;04.12.2023;22.12.2023;2;15.12.2023;2;1764;15;4;4;23;0;none;344;20.03.1961;2;04.12.2023;01.12.2023;none;none;none;1;15;nein
65124;15.11.2023;20.11.2023;07.12.2023;6;15.12.2023;2;1764;15;8;8;23;0;none;345;none;02.01.1900;15.12.2023;17.11.2023;08.12.2023;none;none;1;30;ja
65128;15.11.2023;20.11.2023;30.11.2023;6;15.12.2023;2;1764;15;8;8;23;0;none;345;none;02.01.1900;15.12.2023;17.11.2023;08.12.2023;none;none;1;30;ja
66244;06.12.2023;12.12.2023;28.12.2023;6;19.12.2023;2;343;15;8;8;23;1;55145;345;18.08.2354;02.01.1900;19.12.2023;11.12.2023;06.12.2023;none;none;1;13;nein
66245;06.12.2023;12.12.2023;28.12.2023;6;19.12.2023;2;343;15;8;8;23;1;55148;345;18.08.2354;02.01.1900;19.12.2023;11.12.2023;06.12.2023;none;none;1;13;nein
65196;16.11.2023;11.12.2023;08.12.2023;4;19.12.2023;2;343;15;4;8;23;0;none;344;none;01.01.1900;11.12.2023;23.11.2023;20.11.2023;none;none;2;33;ja
65197;16.11.2023;11.12.2023;08.12.2023;4;19.12.2023;2;343;15;4;8;23;0;none;344;none;02.01.1900;11.12.2023;23.11.2023;20.11.2023;none;none;2;33;ja
66254;06.12.2023;11.12.2023;02.01.2024;2;20.12.2023;2;343;15;4;4;23;0;none;344;25.03.2349;2;11.12.2023;07.12.2023;none;none;none;1;14;nein
67008;22.12.2023;04.01.2024;11.01.2024;6;08.01.2024;2;342;15;8;8;23;0;none;345;23.09.2019;3;04.01.2024;04.01.2024;none;none;none;1;17;nein
68048;19.01.2024;22.01.2024;12.02.2024;6;22.01.2024;2;342;15;8;8;23;0;none;344;none;2;22.01.2024;22.01.2024;none;none;none;1;3;nein
68082;22.01.2024;29.01.2024;13.02.2024;2;01.02.2024;2;343;15;4;4;23;1;46423;344;02.06.2342;2;29.01.2024;23.01.2024;none;none;none;1;10;nein
68083;22.01.2024;29.01.2024;13.02.2024;2;01.02.2024;2;343;15;4;4;23;1;46425;344;02.06.2342;2;29.01.2024;23.01.2024;none;none;none;1;10;nein
68120;22.01.2024;23.01.2024;01.02.2024;6;25.01.2024;2;1764;15;8;8;23;0;none;344;03.07.1903;1;23.01.2024;23.01.2024;none;none;none;1;3;nein
68521;29.01.2024;30.01.2024;20.02.2024;2;01.02.2024;2;1764;15;4;4;23;0;none;344;19.02.2022;2;30.01.2024;29.01.2024;none;none;none;1;3;nein
68520;29.01.2024;30.01.2024;20.02.2024;2;01.02.2024;2;1764;15;4;4;23;0;none;344;19.02.2022;2;30.01.2024;29.01.2024;none;none;none;1;3;nein
68518;29.01.2024;30.01.2024;20.02.2024;2;01.02.2024;2;1764;15;4;4;23;0;none;344;19.02.2022;2;30.01.2024;29.01.2024;none;none;none;1;3;nein
68439;26.01.2024;29.01.2024;19.02.2024;3;01.02.2024;2;342;15;8;4;23;0;none;344;none;2;01.02.2024;29.01.2024;none;none;none;1;6;nein
68563;30.01.2024;01.02.2024;21.02.2024;2;01.02.2024;2;1764;15;4;4;23;0;none;344;19.02.2022;02.01.1900;01.02.2024;01.02.2024;30.01.2024;none;none;1;2;nein
68522;29.01.2024;30.01.2024;20.02.2024;2;01.02.2024;2;1764;15;4;4;23;0;none;344;19.02.2022;2;30.01.2024;29.01.2024;none;none;none;1;3;nein
68141;22.01.2024;02.02.2024;06.02.2024;6;02.02.2024;2;342;15;8;8;23;0;none;345;none;2;02.02.2024;02.02.2024;none;none;none;1;11;nein
68776;02.02.2024;02.02.2024;19.02.2024;6;02.02.2024;2;345;15;8;8;23;1;68141;345;none;3;02.02.2024;02.02.2024;none;none;none;1;0;nein
68659;31.01.2024;05.02.2024;22.02.2024;4;07.02.2024;2;343;15;4;8;23;0;none;344;08.01.2018;1;05.02.2024;05.02.2024;none;none;none;1;7;nein
68889;06.02.2024;07.02.2024;28.02.2024;6;12.02.2024;2;1764;15;8;8;23;0;none;344;19.02.2022;2;07.02.2024;06.02.2024;none;none;none;1;6;nein
68664;31.01.2024;05.02.2024;22.02.2024;4;13.02.2024;2;343;15;4;8;23;0;none;344;08.01.2018;1;05.02.2024;05.02.2024;none;none;none;1;13;nein
69108;09.02.2024;09.02.2024;04.03.2024;4;14.02.2024;2;343;15;4;8;23;0;none;344;08.01.2018;1;09.02.2024;09.02.2024;none;none;none;1;5;nein
69056;08.02.2024;09.02.2024;16.02.2024;4;14.02.2024;2;343;15;4;8;23;0;none;344;19.01.2349;1;09.02.2024;08.02.2024;none;none;none;1;6;nein
69150;09.02.2024;12.02.2024;04.03.2024;6;15.02.2024;2;343;15;8;8;23;0;none;344;09.10.2016;1;12.02.2024;12.02.2024;none;none;none;1;6;nein
68214;23.01.2024;08.02.2024;07.02.2024;3;16.02.2024;2;343;15;8;4;23;1;65205;345;07.05.2117;2;16.02.2024;08.02.2024;none;none;none;1;24;ja
68133;22.01.2024;01.02.2024;06.02.2024;3;16.02.2024;2;343;15;8;4;23;0;none;345;07.05.2117;03.01.1900;16.02.2024;01.02.2024;23.01.2024;none;none;1;25;ja
68139;22.01.2024;01.02.2024;06.02.2024;3;16.02.2024;2;343;15;8;4;23;0;none;345;07.05.2117;03.01.1900;16.02.2024;01.02.2024;23.01.2024;none;none;1;25;ja
68276;24.01.2024;01.02.2024;08.02.2024;3;16.02.2024;2;343;15;8;4;23;0;none;345;07.05.2117;03.01.1900;16.02.2024;01.02.2024;24.01.2024;none;none;1;23;ja
68140;22.01.2024;08.02.2024;06.02.2024;3;16.02.2024;2;343;15;8;4;23;0;none;345;07.05.2117;2;16.02.2024;08.02.2024;none;none;none;1;25;ja
68140;22.01.2024;08.02.2024;06.02.2024;3;16.02.2024;2;343;15;8;4;23;0;none;345;07.05.2117;2;16.02.2024;08.02.2024;none;none;none;1;25;ja
69313;13.02.2024;21.02.2024;06.03.2024;2;23.02.2024;2;1764;15;4;4;23;0;none;344;20.11.2310;01.01.1900;21.02.2024;21.02.2024;16.02.2024;none;none;1;10;nein
70630;06.03.2024;13.03.2024;28.03.2024;6;18.03.2024;2;343;15;8;8;23;0;none;344;none;2;13.03.2024;13.03.2024;none;none;none;1;12;nein
70632;06.03.2024;13.03.2024;28.03.2024;6;18.03.2024;2;343;15;8;8;23;0;none;344;none;2;13.03.2024;13.03.2024;none;none;none;1;12;nein
68127;22.01.2024;30.01.2024;06.02.2024;6;18.03.2024;2;1764;15;8;8;23;0;none;345;none;02.01.1900;18.03.2024;30.01.2024;08.02.2024;none;none;1;56;ja
68292;24.01.2024;30.01.2024;08.02.2024;6;18.03.2024;2;1764;15;8;8;23;0;none;345;none;02.01.1900;18.03.2024;30.01.2024;08.02.2024;none;none;1;54;ja
70634;06.03.2024;13.03.2024;28.03.2024;6;20.03.2024;2;343;15;8;8;23;0;none;344;17.08.1901;02.01.1900;15.03.2024;13.03.2024;11.03.2024;13.03.2024;none;1;14;nein
71203;18.03.2024;20.03.2024;11.04.2024;2;22.03.2024;2;343;15;4;4;23;0;none;344;11.05.2205;1;20.03.2024;20.03.2024;none;none;none;1;4;nein
71059;14.03.2024;14.03.2024;09.04.2024;6;26.03.2024;2;345;15;8;8;23;1;68847;345;23.09.2019;3;14.03.2024;14.03.2024;none;none;none;1;12;nein
68847;05.02.2024;01.03.2024;20.02.2024;6;26.03.2024;2;342;15;8;8;23;1;67008;345;23.09.2019;3;01.03.2024;01.03.2024;none;none;none;1;50;ja
71081;14.03.2024;14.03.2024;09.04.2024;6;26.03.2024;2;345;15;8;8;23;1;68847;345;23.09.2019;3;14.03.2024;14.03.2024;none;none;none;1;12;nein
70575;05.03.2024;26.03.2024;27.03.2024;6;26.03.2024;2;342;15;8;8;23;0;none;345;15.01.2022;3;26.03.2024;06.03.2024;none;none;none;1;21;nein
66954;21.12.2023;18.01.2024;09.02.2024;2;28.03.2024;2;343;15;4;4;23;0;none;345;07.05.2117;1;28.03.2024;18.01.2024;none;none;none;1;98;ja
66969;21.12.2023;18.01.2024;09.02.2024;2;28.03.2024;2;343;15;4;4;23;0;none;345;07.05.2117;1;28.03.2024;18.01.2024;none;none;none;1;98;ja
71522;22.03.2024;25.03.2024;17.04.2024;6;28.03.2024;2;343;15;8;8;23;1;70630;344;17.08.1901;2;25.03.2024;25.03.2024;none;none;none;1;6;nein
71864;02.04.2024;02.04.2024;24.04.2024;6;02.04.2024;2;343;15;8;8;23;1;70634;344;17.08.1901;2;02.04.2024;02.04.2024;none;none;none;1;0;nein
66926;20.12.2023;18.01.2024;09.02.2024;2;04.04.2024;2;343;15;4;4;23;0;none;345;07.05.2117;01.01.1900;04.04.2024;18.01.2024;21.12.2023;none;none;1;106;ja
71473;21.03.2024;03.04.2024;16.04.2024;2;09.04.2024;2;343;15;4;4;23;0;none;344;09.04.2116;2;03.04.2024;02.04.2024;none;none;none;1;19;nein
70147;27.02.2024;19.03.2024;20.03.2024;6;09.04.2024;2;343;15;8;8;23;0;none;345;07.05.2117;02.01.1900;09.04.2024;18.03.2024;01.03.2024;none;none;1;42;ja
70148;27.02.2024;19.03.2024;20.03.2024;6;09.04.2024;2;343;15;8;8;23;0;none;345;07.05.2117;02.01.1900;09.04.2024;18.03.2024;01.03.2024;none;none;1;42;ja
70149;27.02.2024;19.03.2024;20.03.2024;6;09.04.2024;2;343;15;8;8;23;0;none;345;07.05.2117;02.01.1900;09.04.2024;18.03.2024;01.03.2024;none;none;1;42;ja
70150;27.02.2024;19.03.2024;20.03.2024;6;09.04.2024;2;343;15;8;8;23;0;none;345;07.05.2117;02.01.1900;09.04.2024;18.03.2024;01.03.2024;none;none;1;42;ja
70151;27.02.2024;19.03.2024;20.03.2024;6;09.04.2024;2;343;15;8;8;23;0;none;345;07.05.2117;02.01.1900;09.04.2024;18.03.2024;01.03.2024;none;none;1;42;ja
71982;04.04.2024;08.04.2024;26.04.2024;6;12.04.2024;2;343;15;8;8;23;0;none;344;17.08.1901;2;08.04.2024;04.04.2024;none;none;none;1;8;nein
72844;22.04.2024;24.04.2024;17.05.2024;2;26.04.2024;2;343;15;4;4;23;0;none;344;13.06.2372;1;24.04.2024;23.04.2024;none;none;none;1;4;nein
72845;22.04.2024;24.04.2024;17.05.2024;2;26.04.2024;2;343;15;4;4;23;1;72844;344;13.06.2372;01.01.1900;24.04.2024;23.04.2024;22.04.2024;none;none;1;4;nein
72995;24.04.2024;03.05.2024;22.05.2024;2;07.05.2024;2;1764;15;4;4;23;0;none;344;03.06.1900;2;03.05.2024;02.05.2024;none;none;none;1;13;nein
72984;24.04.2024;03.05.2024;22.05.2024;2;07.05.2024;2;1764;15;4;4;23;0;none;344;03.06.1900;2;03.05.2024;02.05.2024;none;none;none;1;13;nein
73445;03.05.2024;06.05.2024;30.05.2024;2;08.05.2024;2;343;15;4;4;23;0;none;344;26.01.1900;1;06.05.2024;06.05.2024;none;none;none;1;5;nein
72296;10.04.2024;23.04.2024;03.05.2024;2;17.05.2024;2;343;15;4;4;23;0;none;345;02.06.2342;2;17.05.2024;17.04.2024;none;none;none;1;37;ja
73781;13.05.2024;28.05.2024;05.06.2024;2;29.05.2024;2;343;15;4;4;23;0;none;344;25.09.2338;1;28.05.2024;14.05.2024;none;none;none;1;16;nein
75527;12.06.2024;18.06.2024;04.07.2024;6;20.06.2024;2;343;15;8;8;23;0;none;345;06.05.1971;2;20.06.2024;18.06.2024;none;none;none;1;8;nein
75189;06.06.2024;18.06.2024;28.06.2024;4;20.06.2024;2;343;15;4;8;23;0;none;345;07.05.2117;2;18.06.2024;12.06.2024;none;none;none;1;14;nein
75190;06.06.2024;18.06.2024;28.06.2024;4;20.06.2024;2;343;15;4;8;23;0;none;345;07.05.2117;2;18.06.2024;12.06.2024;none;none;none;1;14;nein
75523;12.06.2024;18.06.2024;04.07.2024;6;20.06.2024;2;342;15;8;8;23;1;68965;345;23.09.2019;3;18.06.2024;18.06.2024;none;none;none;1;8;nein
75949;20.06.2024;20.06.2024;12.07.2024;6;20.06.2024;2;345;15;8;8;23;1;75523;345;23.09.2019;3;20.06.2024;20.06.2024;none;none;none;1;0;nein
75950;20.06.2024;20.06.2024;12.07.2024;6;20.06.2024;2;345;15;8;8;23;1;75523;345;23.09.2019;3;20.06.2024;20.06.2024;none;none;none;1;0;nein
75677;17.06.2024;27.06.2024;09.07.2024;6;02.07.2024;2;1764;15;8;8;23;1;75670;344;07.12.1935;2;27.06.2024;24.06.2024;none;none;none;1;15;nein
76092;25.06.2024;01.07.2024;17.07.2024;2;03.07.2024;2;343;15;4;4;23;0;none;344;18.07.1900;2;01.07.2024;27.06.2024;none;none;none;1;8;nein
76096;25.06.2024;01.07.2024;17.07.2024;2;03.07.2024;2;343;15;4;4;23;1;76092;344;18.07.1900;2;01.07.2024;27.06.2024;none;none;none;1;8;nein
75670;17.06.2024;27.06.2024;09.07.2024;6;03.07.2024;2;1764;15;8;8;23;0;none;344;07.12.1935;2;27.06.2024;24.06.2024;none;none;none;1;16;nein
76097;25.06.2024;02.07.2024;17.07.2024;2;04.07.2024;2;343;15;4;4;23;1;76096;344;18.07.1900;2;02.07.2024;27.06.2024;none;none;none;1;9;nein
76098;25.06.2024;03.07.2024;17.07.2024;2;08.07.2024;2;343;15;4;4;23;1;76097;344;18.07.1900;2;03.07.2024;27.06.2024;none;none;none;1;13;nein
76104;25.06.2024;03.07.2024;17.07.2024;2;08.07.2024;2;343;15;4;4;23;1;76099;344;18.07.1900;2;03.07.2024;27.06.2024;none;none;none;1;13;nein
76099;25.06.2024;03.07.2024;17.07.2024;2;08.07.2024;2;343;15;4;4;23;1;76098;344;18.07.1900;2;03.07.2024;27.06.2024;none;none;none;1;13;nein
76105;25.06.2024;03.07.2024;17.07.2024;2;09.07.2024;2;343;15;4;4;23;1;76104;344;18.07.1900;2;03.07.2024;27.06.2024;none;none;none;1;14;nein
76125;25.06.2024;05.07.2024;17.07.2024;2;09.07.2024;2;343;15;4;4;23;0;none;344;14.12.2296;1;05.07.2024;02.07.2024;none;none;none;1;14;nein
76418;01.07.2024;10.07.2024;23.07.2024;2;11.07.2024;2;343;15;4;4;23;0;none;344;20.11.1928;2;10.07.2024;08.07.2024;none;none;none;1;10;nein
76419;01.07.2024;10.07.2024;23.07.2024;2;11.07.2024;2;343;15;4;4;23;0;none;344;20.11.1928;2;10.07.2024;08.07.2024;none;none;none;1;10;nein
76420;01.07.2024;10.07.2024;23.07.2024;2;13.07.2024;2;343;15;4;4;23;0;none;344;20.11.1928;2;10.07.2024;08.07.2024;none;none;none;1;12;nein
77235;15.07.2024;17.07.2024;06.08.2024;2;17.07.2024;2;343;15;4;4;23;0;none;344;02.02.2325;2;17.07.2024;16.07.2024;none;none;none;1;2;nein
76788;08.07.2024;12.07.2024;30.07.2024;6;18.07.2024;2;1764;15;8;8;23;1;75679;344;07.12.1935;2;12.07.2024;11.07.2024;none;none;none;1;10;nein
77230;15.07.2024;18.07.2024;06.08.2024;2;19.07.2024;2;343;15;4;4;23;0;none;344;02.02.2325;2;18.07.2024;16.07.2024;none;none;none;1;4;nein
77226;15.07.2024;16.07.2024;23.07.2024;2;23.07.2024;2;343;15;4;4;23;0;none;344;02.02.2325;2;16.07.2024;16.07.2024;none;none;none;1;8;ja
77231;15.07.2024;18.07.2024;06.08.2024;2;23.07.2024;2;343;15;4;4;23;0;none;344;02.02.2325;2;18.07.2024;16.07.2024;none;none;none;1;8;nein
77232;15.07.2024;18.07.2024;06.08.2024;2;23.07.2024;2;343;15;4;4;23;0;none;344;02.02.2325;2;18.07.2024;16.07.2024;none;none;none;1;8;nein
77321;16.07.2024;24.07.2024;07.08.2024;2;29.07.2024;2;343;15;4;4;23;0;none;344;14.12.2296;2;24.07.2024;24.07.2024;none;none;none;1;13;nein
77324;16.07.2024;24.07.2024;07.08.2024;2;29.07.2024;2;343;15;4;4;23;0;none;344;14.12.2296;2;24.07.2024;24.07.2024;none;none;none;1;13;nein
77323;16.07.2024;24.07.2024;07.08.2024;2;29.07.2024;2;343;15;4;4;23;0;none;344;14.12.2296;2;24.07.2024;24.07.2024;none;none;none;1;13;nein
78219;31.07.2024;12.08.2024;22.08.2024;2;13.08.2024;2;343;15;4;4;23;0;none;344;none;01.01.1900;12.08.2024;08.08.2024;05.08.2024;none;none;1;13;nein
78182;31.07.2024;12.08.2024;22.08.2024;2;14.08.2024;2;343;15;4;4;23;0;none;344;none;2;12.08.2024;09.08.2024;none;none;none;1;14;nein
77919;26.07.2024;19.08.2024;19.08.2024;6;19.08.2024;2;1764;15;8;8;23;1;63981;344;20.11.2310;2;19.08.2024;13.08.2024;none;none;none;1;24;ja
77924;26.07.2024;19.08.2024;19.08.2024;2;19.08.2024;2;1764;15;4;4;23;0;none;344;20.11.2310;2;19.08.2024;13.08.2024;none;none;none;1;24;ja
77928;26.07.2024;19.08.2024;19.08.2024;3;19.08.2024;2;1764;15;8;4;23;1;63997;344;20.11.2310;2;19.08.2024;13.08.2024;none;none;none;1;24;ja
78514;06.08.2024;16.08.2024;28.08.2024;4;23.08.2024;2;343;15;4;8;23;0;none;345;07.05.2117;2;23.08.2024;15.08.2024;none;none;none;1;17;nein
78519;06.08.2024;16.08.2024;28.08.2024;4;23.08.2024;2;343;15;4;8;23;0;none;345;07.05.2117;2;23.08.2024;15.08.2024;none;none;none;1;17;nein
79557;27.08.2024;30.08.2024;10.09.2024;6;02.09.2024;2;343;15;8;8;23;0;none;344;06.12.1926;2;30.08.2024;27.08.2024;none;none;none;1;6;nein
79558;27.08.2024;30.08.2024;10.09.2024;6;02.09.2024;2;343;15;8;8;23;0;none;344;06.12.1926;2;30.08.2024;27.08.2024;none;none;none;1;6;nein
79560;27.08.2024;30.08.2024;10.09.2024;6;02.09.2024;2;343;15;8;8;23;0;none;344;06.12.1926;2;30.08.2024;27.08.2024;none;none;none;1;6;nein
79561;27.08.2024;30.08.2024;10.09.2024;6;02.09.2024;2;343;15;8;8;23;0;none;344;06.12.1926;2;30.08.2024;27.08.2024;none;none;none;1;6;nein
79564;27.08.2024;30.08.2024;10.09.2024;6;03.09.2024;2;343;15;8;8;23;0;none;344;06.12.1926;2;30.08.2024;27.08.2024;none;none;none;1;7;nein
79556;27.08.2024;30.08.2024;04.09.2024;6;03.09.2024;2;343;15;8;8;23;0;none;344;06.12.1926;2;30.08.2024;27.08.2024;none;none;none;1;7;nein
79565;27.08.2024;30.08.2024;10.09.2024;6;04.09.2024;2;343;15;8;8;23;0;none;344;06.12.1926;2;30.08.2024;27.08.2024;none;none;none;1;8;nein
